Ano;Mun_Cod;Município;Governança para o Desenvolvimento;Educação Empreendedora
2020;2515302;Sapé;0,262244;0,008942
2020;2515401;São Vicente do Seridó;0,138365;0,000592
2020;2515500;Serra Branca;0,268046;0,007106
2020;2515609;Serra da Raiz;0,303227;0,000296
2020;2515708;Serra Grande;0,21883;0
2020;2515807;Serra Redonda;0,228529;0,000888
2020;2515906;Serraria;0,384486;0,000592
2020;2515930;Sertãozinho;0,198723;0
2020;2515971;Sobrado;0,2806;0
2020;2516003;Solânea;0,512023;0,004738
2020;2516102;Soledade;0,480244;0,003553
2020;2516151;Sossêgo;0,270856;0,000592
2020;2516201;Sousa;0,621817;0,013028
2020;2516300;Sumé;0,308607;0,00681
2020;2516409;Tacima;0,265172;0,000888
2020;2516508;Taperoá;0,502555;0,001184
2020;2516607;Tavares;0,447287;0,001184
2020;2516706;Teixeira;0,205111;0,00148
2020;2516755;Tenório;0,317201;0
2020;2516805;Triunfo;0,557247;0,000592
2020;2516904;Uiraúna;0,572092;0,001184
2020;2517001;Umbuzeiro;0,218716;0,001184
2020;2517100;Várzea;0,219787;0
2020;2517209;Vieirópolis;0,259496;0,000592
2020;2517407;Zabelê;0,249608;0
2019;2500106;Água Branca;0,329026;0
2019;2500205;Aguiar;0,235419;0
2019;2500304;Alagoa Grande;0,534829;0,014422
2019;2500403;Alagoa Nova;0,517781;0,000423
2019;2500502;Alagoinha;0,282114;0,023538
2019;2500536;Alcantil;0,235603;0,000141
2019;2500577;Algodão de Jandaíra;0,184027;0,000094
2019;2500601;Alhandra;0,216967;0,000094
2019;2500700;São João do Rio do Peixe;0,411167;0,000188
2019;2500734;Amparo;0,298991;0
2019;2500775;Aparecida;0,594773;0,009445
2019;2500809;Araçagi;0,26987;0,000188
2019;2500908;Arara;0,241524;0,000141
2019;2501005;Araruna;0,27003;0,013905
2019;2501104;Areia;0,333064;0,000752
2019;2501153;Areia de Baraúnas;0,234426;0,000047
2019;2501203;Areial;0,277409;0,000282
2019;2501302;Aroeiras;0,243874;0,000141
2019;2501351;Assunção;0,263157;0,000047
2019;2501401;Baía da Traição;0,407175;0,005266
2019;2501500;Bananeiras;0,574957;0,024344
2019;2501534;Baraúna;0,26952;0,000047
2019;2501575;Barra de Santana;0,237758;0,000094
2019;2501609;Barra de Santa Rosa;0,311773;0,000282
2019;2501708;Barra de São Miguel;0,285733;0
2019;2501807;Bayeux;0,614208;0,001081
2019;2501906;Belém;0,309256;0,000376
2019;2502003;Belém do Brejo do Cruz;0,3968;0,000047
2019;2502052;Bernardino Batista;0,531005;0,000047
2019;2502102;Boa Ventura;0,379491;0
2019;2502151;Boa Vista;0,258886;0,000282
2019;2502201;Bom Jesus;0,251504;0
2019;2502300;Bom Sucesso;0,380202;0,000047
2019;2502409;Bonito de Santa Fé;0,261848;0
2019;2502508;Boqueirão;0,371678;0,019454
2019;2502607;Igaracy;0,373436;0
2019;2502706;Borborema;0,259968;0
2019;2502805;Brejo do Cruz;0,340276;0,000094
2019;2502904;Brejo dos Santos;0,389132;0,004225
2019;2503001;Caaporã;0,225;0,000094
2019;2503100;Cabaceiras;0,462968;0,000282
2019;2503209;Cabedelo;0,638734;0,002868
2019;2503308;Cachoeira dos Índios;0,536532;0,000047
2019;2503407;Cacimba de Areia;0,224211;0
2019;2503506;Cacimba de Dentro;0,322969;0,008545
2019;2503555;Cacimbas;0,208847;0
2019;2503605;Caiçara;0,258782;0
2019;2503704;Cajazeiras;0,673098;0,003056
2019;2503753;Cajazeirinhas;0,316577;0
2019;2503803;Caldas Brandão;0,220326;0
2019;2503902;Camalaú;0,529405;0
2019;2504009;Campina Grande;0,682807;0,584085
2019;2504033;Capim;0,412263;0,000047
2019;2504074;Caraúbas;0,557212;0
2019;2504108;Carrapateira;0,19278;0,000047
2019;2504157;Casserengue;0,197824;0
2019;2504207;Catingueira;0,232211;0,000047
2019;2504306;Catolé do Rocha;0,538752;0,000329
2019;2504355;Caturité;0,292734;0,000188
2019;2504405;Conceição;0,313024;0
2019;2504504;Condado;0,43316;0,000047
2019;2504603;Conde;0,322142;0,000235
2019;2504702;Congo;0,307384;0
2019;2504801;Coremas;0,225933;0,000094
2019;2504850;Coxixola;0,416301;0
2019;2504900;Cruz do Espírito Santo;0,525037;0,000047
2019;2505006;Cubati;0,182095;0,000094
2019;2505105;Cuité;0,388182;0,000282
2019;2505204;Cuitegi;0,271996;0,000282
2019;2505238;Cuité de Mamanguape;0,224962;0,000094
2019;2505279;Curral de Cima;0,241074;0
2019;2505303;Curral Velho;0,226929;0
2019;2505352;Damião;0,278931;0
2019;2505402;Desterro;0,267941;0
2019;2505501;Vista Serrana;0,225205;0,000047
2019;2505600;Diamante;0,231157;0
2019;2505709;Dona Inês;0,414917;0,000094
2019;2505808;Duas Estradas;0,219706;0
2019;2505907;Emas;0,172778;0
2019;2506004;Esperança;0,501909;0,006957
2019;2506103;Fagundes;0,332728;0,004366
2019;2506202;Frei Martinho;0,424866;0,000047
2019;2506251;Gado Bravo;0,214266;0,000094
2019;2506301;Guarabira;0,613001;0,010472
2019;2506400;Gurinhém;0,390221;0,000047
2019;2506509;Gurjão;0,302911;0
2019;2506608;Ibiara;0,294099;0
2019;2506707;Imaculada;0,380545;0,000094
2019;2506806;Ingá;0,266409;0,000282
2019;2506905;Itabaiana;0,680379;0,005455
2019;2507002;Itaporanga;0,466955;0,000235
2019;2507101;Itapororoca;0,29614;0,010009
2019;2507200;Itatuba;0,286187;0,000188
2019;2507309;Jacaraú;0,173636;0,000141
2019;2507408;Jericó;0,471457;0
2019;2507507;João Pessoa;0,744397;0,205053
2019;2507606;Juarez Távora;0,210317;0,000047
2019;2507705;Juazeirinho;0,226939;0,000376
2019;2507804;Junco do Seridó;0,297543;0,000094
2019;2507903;Juripiranga;0,603203;0,000094
2019;2508000;Juru;0,250071;0
2019;2508109;Lagoa;0,293879;0
2019;2508208;Lagoa de Dentro;0,22786;0,000094
2019;2508307;Lagoa Seca;0,483591;0,009109
2019;2508406;Lastro;0,312657;0
2019;2508505;Livramento;0,41133;0
2019;2508554;Logradouro;0,159252;0,000047
2019;2508604;Lucena;0,565231;0,000282
2019;2508703;Mãe d'Água;0,214218;0,000047
2019;2508802;Malta;0,239704;0,000047
2019;2508901;Mamanguape;0,498505;0,015511
2019;2509008;Manaíra;0,258803;0
2019;2509057;Marcação;0,199819;0,000141
2019;2509107;Mari;0,520125;0,041199
2019;2509156;Marizópolis;0,279406;0,000047
2019;2509206;Massaranduba;0,509823;0,00047
2019;2509305;Mataraca;0,263032;0,000047
2019;2509339;Matinhas;0,25193;0,000235
2019;2509370;Mato Grosso;0,265524;0,000047
2019;2509396;Maturéia;0,218299;0
2019;2509404;Mogeiro;0,308925;0,000235
2019;2509503;Montadas;0,328736;0,000282
2019;2509602;Monte Horebe;0,446743;0,000094
2019;2509701;Monteiro;0,536621;0,000188
2019;2509800;Mulungu;0,344275;0
2019;2509909;Natuba;0,356398;0
2019;2510006;Nazarezinho;0,253729;0,000047
2019;2510105;Nova Floresta;0,336031;0,009539
2019;2510204;Nova Olinda;0,272574;0,000047
2019;2510303;Nova Palmeira;0,223711;0,000047
2019;2510402;Olho d'Água;0,228635;0
2019;2510501;Olivedos;0,246593;0,000047
2019;2510600;Ouro Velho;0,237545;0,000047
2019;2510659;Parari;0,196412;0,000094
2019;2510709;Passagem;0,23877;0,000047
2019;2510808;Patos;0,620542;0,002069
2019;2510907;Paulista;0,469708;0
2019;2511004;Pedra Branca;0,235545;0
2019;2511103;Pedra Lavrada;0,313054;0
2019;2511202;Pedras de Fogo;0,440088;0,000141
2019;2511301;Piancó;0,268398;0,000094
2019;2511400;Picuí;0,344898;0,013905
2019;2511509;Pilar;0,286813;0
2019;2511608;Pilões;0,323287;0,000141
2019;2511707;Pilõezinhos;0,198075;0,000047
2019;2511806;Pirpirituba;0,475179;0,032701
2019;2511905;Pitimbu;0,25897;0,000047
2019;2512002;Pocinhos;0,322304;0,000376
2019;2512036;Poço Dantas;0,362644;0
2019;2512077;Poço de José de Moura;0,601051;0
2019;2512101;Pombal;0,475315;0,006442
2019;2512200;Prata;0,232762;0,000047
2019;2512309;Princesa Isabel;0,309935;0,000188
2019;2512408;Puxinanã;0,245166;0,000329
2019;2512507;Queimadas;0,578065;0,005166
2019;2512606;Quixaba;0,167082;0
2019;2512705;Remígio;0,303779;0,005923
2019;2512721;Pedro Régis;0,265502;0,000047
2019;2512747;Riachão;0,259118;0,000047
2019;2512754;Riachão do Bacamarte;0,344205;0,000047
2019;2512762;Riachão do Poço;0,438249;0
2019;2512788;Riacho de Santo Antônio;0,326011;0,000094
2019;2512804;Riacho dos Cavalos;0,482541;0
2019;2512903;Rio Tinto;0,383119;0,014705
2019;2513000;Salgadinho;0,34631;0,000047
2019;2513109;Salgado de São Félix;0,274006;0
2019;2513158;Santa Cecília;0,375472;0
2019;2513208;Santa Cruz;0,239894;0,000047
2019;2513307;Santa Helena;0,283723;0
2019;2513356;Santa Inês;0,310834;0
2019;2513406;Santa Luzia;0,28957;0,005594
2019;2513505;Santana de Mangueira;0,232393;0
2019;2513604;Santana dos Garrotes;0,264589;0,000094
2019;2513653;Joca Claudino;0,296657;0,000047
2019;2513703;Santa Rita;0,557424;0,001316
2019;2513802;Santa Teresinha;0,374144;0,000094
2019;2513851;Santo André;0,237416;0
2019;2513901;São Bento;0,605839;0,000799
2019;2513927;São Bentinho;0,321019;0,000188
2019;2513943;São Domingos do Cariri;0,24933;0
2019;2513968;São Domingos;0,274935;0,000047
2019;2513984;São Francisco;0,273299;0,000141
2019;2514008;São João do Cariri;0,432588;0,000047
2019;2514107;São João do Tigre;0,321323;0
2019;2514206;São José da Lagoa Tapada;0,254361;0,000141
2019;2514305;São José de Caiana;0,273613;0
2019;2514404;São José de Espinharas;0,242243;0
2019;2514453;São José dos Ramos;0,484268;0
2019;2514503;São José de Piranhas;0,526366;0,000235
2019;2514552;São José de Princesa;0,265916;0
2019;2514602;São José do Bonfim;0,240635;0
2019;2514651;São José do Brejo do Cruz;0,479018;0
2019;2514701;São José do Sabugi;0,258248;0
2019;2514800;São José dos Cordeiros;0,238727;0,000047
2019;2514909;São Mamede;0,414094;0,000047
2019;2515005;São Miguel de Taipu;0,249121;0
2019;2515104;São Sebastião de Lagoa de Roça;0,360423;0,000376
2019;2515203;São Sebastião do Umbuzeiro;0,368896;0
2019;2515302;Sapé;0,316851;0,013858
2019;2515401;São Vicente do Seridó;0,143529;0,000376
2019;2515500;Serra Branca;0,297049;0,000188
2019;2515609;Serra da Raiz;0,328586;0
2019;2515708;Serra Grande;0,22594;0
2019;2515807;Serra Redonda;0,25897;0,000047
2019;2515906;Serraria;0,392402;0
2019;2515930;Sertãozinho;0,213518;0,02824
2019;2515971;Sobrado;0,297613;0
2019;2516003;Solânea;0,523999;0,010054
2019;2516102;Soledade;0,486147;0,003573
2019;2516151;Sossêgo;0,295416;0,000047
2019;2516201;Sousa;0,668478;0,010573
2019;2516300;Sumé;0,327071;0,000282
2019;2516409;Tacima;0,288995;0,000094
2019;2516508;Taperoá;0,535702;0
2019;2516607;Tavares;0,4497;0,000094
2019;2516706;Teixeira;0,230507;0,000047
2019;2516755;Tenório;0,29479;0
2019;2516805;Triunfo;0,554489;0
2019;2516904;Uiraúna;0,601831;0,000094
2019;2517001;Umbuzeiro;0,247915;0,000141
2019;2517100;Várzea;0,228869;0,000047
2019;2517209;Vieirópolis;0,255553;0,000047
2019;2517407;Zabelê;0,246191;0
2018;2500106;Água Branca;0,327834;0
2018;2500205;Aguiar;0,188837;0
2018;2500304;Alagoa Grande;0,406452;0,000075
2018;2500403;Alagoa Nova;0,448807;0
2018;2500502;Alagoinha;0,253812;0,000075
2018;2500536;Alcantil;0,256283;0
2018;2500577;Algodão de Jandaíra;0,167054;0
2018;2500601;Alhandra;0,222487;0,000038
2018;2500700;São João do Rio do Peixe;0,333803;0
2018;2500734;Amparo;0,289676;0
2018;2500775;Aparecida;0,329056;0
2018;2500809;Araçagi;0,287218;0,000075
2018;2500908;Arara;0,225908;0
2018;2501005;Araruna;0,256493;0,000038
2018;2501104;Areia;0,304596;0,000038
2018;2501153;Areia de Baraúnas;0,185955;0
2018;2501203;Areial;0,25796;0
2018;2501302;Aroeiras;0,321292;0
2018;2501351;Assunção;0,266129;0
2018;2501401;Baía da Traição;0,29079;0,000038
2018;2501500;Bananeiras;0,396839;0
2018;2501534;Baraúna;0,221331;0
2018;2501575;Barra de Santana;0,238663;0
2018;2501609;Barra de Santa Rosa;0,31935;0,000038
2018;2501708;Barra de São Miguel;0,310083;0
2018;2501807;Bayeux;0,497852;0,000375
2018;2501906;Belém;0,285686;0,000188
2018;2502003;Belém do Brejo do Cruz;0,304251;0
2018;2502052;Bernardino Batista;0,383837;0
2018;2502102;Boa Ventura;0,325265;0
2018;2502151;Boa Vista;0,276664;0
2018;2502201;Bom Jesus;0,189364;0
2018;2502300;Bom Sucesso;0,267305;0
2018;2502409;Bonito de Santa Fé;0,285493;0
2018;2502508;Boqueirão;0,367459;0
2018;2502607;Igaracy;0,364867;0,000038
2018;2502706;Borborema;0,246505;0
2018;2502805;Brejo do Cruz;0,260543;0,000075
2018;2502904;Brejo dos Santos;0,304828;0
2018;2503001;Caaporã;0,266944;0,000038
2018;2503100;Cabaceiras;0,415963;0
2018;2503209;Cabedelo;0,604539;0,001894
2018;2503308;Cachoeira dos Índios;0,297812;0,000075
2018;2503407;Cacimba de Areia;0,203575;0
2018;2503506;Cacimba de Dentro;0,267928;0
2018;2503555;Cacimbas;0,260737;0
2018;2503605;Caiçara;0,179612;0
2018;2503704;Cajazeiras;0,461527;0,006918
2018;2503753;Cajazeirinhas;0,251821;0
2018;2503803;Caldas Brandão;0,16906;0
2018;2503902;Camalaú;0,268329;0
2018;2504009;Campina Grande;0,492711;0,012201
2018;2504033;Capim;0,424727;0
2018;2504074;Caraúbas;0,374148;0
2018;2504108;Carrapateira;0,196941;0
2018;2504157;Casserengue;0,195311;0
2018;2504207;Catingueira;0,249718;0
2018;2504306;Catolé do Rocha;0,507783;0,000075
2018;2504355;Caturité;0,297425;0
2018;2504405;Conceição;0,276913;0,000038
2018;2504504;Condado;0,476388;0,000075
2018;2504603;Conde;0,359904;0
2018;2504702;Congo;0,302658;0
2018;2504801;Coremas;0,196001;0
2018;2504850;Coxixola;0,408698;0
2018;2504900;Cruz do Espírito Santo;0,282625;0
2018;2505006;Cubati;0,202693;0
2018;2505105;Cuité;0,411797;0
2018;2505204;Cuitegi;0,26908;0,000075
2018;2505238;Cuité de Mamanguape;0,199855;0
2018;2505279;Curral de Cima;0,24136;0
2018;2505303;Curral Velho;0,180597;0
2018;2505352;Damião;0,275822;0
2018;2505402;Desterro;0,240569;0
2018;2505501;Vista Serrana;0,21182;0
2018;2505600;Diamante;0,136707;0
2018;2505709;Dona Inês;0,417066;0,000075
2018;2505808;Duas Estradas;0,197398;0
2018;2505907;Emas;0,174408;0
2018;2506004;Esperança;0,297979;0
2018;2506103;Fagundes;0,333864;0
2018;2506202;Frei Martinho;0,36238;0
2018;2506251;Gado Bravo;0,242912;0
2018;2506301;Guarabira;0,331772;0,000788
2018;2506400;Gurinhém;0,417189;0,000038
2018;2506509;Gurjão;0,288037;0
2018;2506608;Ibiara;0,256752;0
2018;2506707;Imaculada;0,37364;0
2018;2506806;Ingá;0,294858;0
2018;2506905;Itabaiana;0,467333;0,001181
2018;2507002;Itaporanga;0,44292;0
2018;2507101;Itapororoca;0,323986;0
2018;2507200;Itatuba;0,260059;0
2018;2507309;Jacaraú;0,174545;0
2018;2507408;Jericó;0,387438;0
2018;2507507;João Pessoa;0,614471;0,07156
2018;2507606;Juarez Távora;0,206688;0
2018;2507705;Juazeirinho;0,258399;0
2018;2507804;Junco do Seridó;0,33991;0
2018;2507903;Juripiranga;0,486476;0
2018;2508000;Juru;0,286077;0
2018;2508109;Lagoa;0,217194;0,000038
2018;2508208;Lagoa de Dentro;0,204999;0
2018;2508307;Lagoa Seca;0,498472;0
2018;2508406;Lastro;0,257246;0
2018;2508505;Livramento;0,390302;0
2018;2508554;Logradouro;0,165865;0,000038
2018;2508604;Lucena;0,443467;0,000038
2018;2508703;Mãe d'Água;0,17645;0
2018;2508802;Malta;0,241604;0
2018;2508901;Mamanguape;0,304358;0,000075
2018;2509008;Manaíra;0,232427;0
2018;2509057;Marcação;0,155957;0
2018;2509107;Mari;0,290737;0,000113
2018;2509156;Marizópolis;0,279417;0,000038
2018;2509206;Massaranduba;0,234128;0
2018;2509305;Mataraca;0,252894;0,000113
2018;2509339;Matinhas;0,275504;0
2018;2509370;Mato Grosso;0,203187;0
2018;2509396;Maturéia;0,200872;0
2018;2509404;Mogeiro;0,306088;0
2018;2509503;Montadas;0,254034;0
2018;2509602;Monte Horebe;0,183457;0
2018;2509701;Monteiro;0,505709;0
2018;2509800;Mulungu;0,406957;0,000038
2018;2509909;Natuba;0,352348;0
2018;2510006;Nazarezinho;0,243492;0
2018;2510105;Nova Floresta;0,3138;0
2018;2510204;Nova Olinda;0,235182;0
2018;2510303;Nova Palmeira;0,235033;0
2018;2510402;Olho d'Água;0,224871;0
2018;2510501;Olivedos;0,200036;0
2018;2510600;Ouro Velho;0,202839;0
2018;2510659;Parari;0,168323;0
2018;2510709;Passagem;0,222626;0
2018;2510808;Patos;0,702982;0,00015
2018;2510907;Paulista;0,310596;0
2018;2511004;Pedra Branca;0,187549;0
2018;2511103;Pedra Lavrada;0,304509;0
2018;2511202;Pedras de Fogo;0,323806;0
2018;2511301;Piancó;0,269153;0
2018;2511400;Picuí;0,313528;0
2018;2511509;Pilar;0,294401;0
2018;2511608;Pilões;0,302601;0,000038
2018;2511707;Pilõezinhos;0,237095;0,000038
2018;2511806;Pirpirituba;0,483801;0
2018;2511905;Pitimbu;0,261981;0,000038
2018;2512002;Pocinhos;0,323275;0
2018;2512036;Poço Dantas;0,310499;0
2018;2512077;Poço de José de Moura;0,372032;0,000113
2018;2512101;Pombal;0,501694;0,000488
2018;2512200;Prata;0,19952;0
2018;2512309;Princesa Isabel;0,333826;0
2018;2512408;Puxinanã;0,248659;0
2018;2512507;Queimadas;0,313511;0
2018;2512606;Quixaba;0,161674;0
2018;2512705;Remígio;0,284234;0
2018;2512721;Pedro Régis;0,274662;0
2018;2512747;Riachão;0,268475;0
2018;2512754;Riachão do Bacamarte;0,377278;0
2018;2512762;Riachão do Poço;0,473001;0
2018;2512788;Riacho de Santo Antônio;0,305279;0
2018;2512804;Riacho dos Cavalos;0,352349;0
2018;2512903;Rio Tinto;0,350323;0
2018;2513000;Salgadinho;0,324452;0
2018;2513109;Salgado de São Félix;0,234534;0
2018;2513158;Santa Cecília;0,385806;0
2018;2513208;Santa Cruz;0,217583;0
2018;2513307;Santa Helena;0,263402;0
2018;2513356;Santa Inês;0,271298;0
2018;2513406;Santa Luzia;0,329663;0
2018;2513505;Santana de Mangueira;0,227024;0
2018;2513604;Santana dos Garrotes;0,23653;0
2018;2513653;Joca Claudino;0,311011;0
2018;2513703;Santa Rita;0,313539;0,0003
2018;2513802;Santa Teresinha;0,349498;0
2018;2513851;Santo André;0,24603;0
2018;2513901;São Bento;0,456624;0,0012
2018;2513927;São Bentinho;0,248476;0
2018;2513943;São Domingos do Cariri;0,210108;0
2018;2513968;São Domingos;0,267712;0
2018;2513984;São Francisco;0,235389;0,000038
2018;2514008;São João do Cariri;0,436903;0
2018;2514107;São João do Tigre;0,298521;0
2018;2514206;São José da Lagoa Tapada;0,209236;0
2018;2514305;São José de Caiana;0,280843;0
2018;2514404;São José de Espinharas;0,21588;0
2018;2514453;São José dos Ramos;0,487436;0
2018;2514503;São José de Piranhas;0,357324;0,000075
2018;2514552;São José de Princesa;0,190731;0
2018;2514602;São José do Bonfim;0,237849;0
2018;2514651;São José do Brejo do Cruz;0,408306;0
2018;2514701;São José do Sabugi;0,258116;0
2018;2514800;São José dos Cordeiros;0,184516;0
2018;2514909;São Mamede;0,414081;0,000038
2018;2515005;São Miguel de Taipu;0,263374;0
2018;2515104;São Sebastião de Lagoa de Roça;0,342885;0
2018;2515203;São Sebastião do Umbuzeiro;0,367979;0
2018;2515302;Sapé;0,307229;0,000263
2018;2515401;São Vicente do Seridó;0,216485;0
2018;2515500;Serra Branca;0,317237;0
2018;2515609;Serra da Raiz;0,34464;0
2018;2515708;Serra Grande;0,214175;0
2018;2515807;Serra Redonda;0,251446;0
2018;2515906;Serraria;0,428382;0,000038
2018;2515930;Sertãozinho;0,238865;0,000038
2018;2515971;Sobrado;0,277328;0
2018;2516003;Solânea;0,452611;0,000075
2018;2516102;Soledade;0,470991;0
2018;2516151;Sossêgo;0,241449;0
2018;2516201;Sousa;0,594332;0,005023
2018;2516300;Sumé;0,302488;0
2018;2516409;Tacima;0,294819;0,000038
2018;2516508;Taperoá;0,41412;0
2018;2516607;Tavares;0,343981;0
2018;2516706;Teixeira;0,226009;0
2018;2516755;Tenório;0,313059;0
2018;2516805;Triunfo;0,294312;0
2018;2516904;Uiraúna;0,456333;0,000075
2018;2517001;Umbuzeiro;0,270928;0,000038
2018;2517100;Várzea;0,239057;0,000038
2018;2517209;Vieirópolis;0,251956;0
2018;2517407;Zabelê;0,252021;0
2017;2500106;Água Branca;0,305445;0,000054
2017;2500205;Aguiar;0,228985;0
2017;2500304;Alagoa Grande;0,546758;0
2017;2500403;Alagoa Nova;0,459655;0
2017;2500502;Alagoinha;0,255788;0
2017;2500536;Alcantil;0,238911;0
2017;2500577;Algodão de Jandaíra;0,259712;0
2017;2500601;Alhandra;0,248753;0,00161
2017;2500700;São João do Rio do Peixe;0,307317;0,000697
2017;2500734;Amparo;0,27551;0
2017;2500775;Aparecida;0,391978;0,000215
2017;2500809;Araçagi;0,285345;0,000161
2017;2500908;Arara;0,282671;0
2017;2501005;Araruna;0,279237;0
2017;2501104;Areia;0,25028;0,000107
2017;2501153;Areia de Baraúnas;0,212633;0
2017;2501203;Areial;0,206934;0,000054
2017;2501302;Aroeiras;0,343968;0
2017;2501351;Assunção;0,263884;0
2017;2501401;Baía da Traição;0,404133;0
2017;2501500;Bananeiras;0,469864;0,000054
2017;2501534;Baraúna;0,240478;0,000054
2017;2501575;Barra de Santana;0,238847;0
2017;2501609;Barra de Santa Rosa;0,317291;0
2017;2501708;Barra de São Miguel;0,309023;0,000054
2017;2501807;Bayeux;0,532628;0,001448
2017;2501906;Belém;0,283502;0
2017;2502003;Belém do Brejo do Cruz;0,26095;0
2017;2502052;Bernardino Batista;0,381859;0
2017;2502102;Boa Ventura;0,253359;0
2017;2502151;Boa Vista;0,223927;0,000054
2017;2502201;Bom Jesus;0,208249;0,000107
2017;2502300;Bom Sucesso;0,254969;0
2017;2502409;Bonito de Santa Fé;0,222239;0,000054
2017;2502508;Boqueirão;0,219366;0
2017;2502607;Igaracy;0,23329;0
2017;2502706;Borborema;0,230716;0
2017;2502805;Brejo do Cruz;0,272785;0
2017;2502904;Brejo dos Santos;0,389136;0
2017;2503001;Caaporã;0,252974;0,000429
2017;2503100;Cabaceiras;0,377141;0
2017;2503209;Cabedelo;0,569218;0,002949
2017;2503308;Cachoeira dos Índios;0,219102;0,000322
2017;2503407;Cacimba de Areia;0,249875;0
2017;2503506;Cacimba de Dentro;0,242084;0
2017;2503555;Cacimbas;0,266023;0
2017;2503605;Caiçara;0,185432;0
2017;2503704;Cajazeiras;0,546633;0,00563
2017;2503753;Cajazeirinhas;0,253347;0
2017;2503803;Caldas Brandão;0,218907;0,000054
2017;2503902;Camalaú;0,505974;0
2017;2504009;Campina Grande;0,491647;0,002895
2017;2504033;Capim;0,400784;0,000054
2017;2504074;Caraúbas;0,514357;0
2017;2504108;Carrapateira;0,276201;0
2017;2504157;Casserengue;0,18505;0
2017;2504207;Catingueira;0,198023;0,000054
2017;2504306;Catolé do Rocha;0,394258;0,001449
2017;2504355;Caturité;0,253113;0
2017;2504405;Conceição;0,247464;0,000054
2017;2504504;Condado;0,308671;0,000054
2017;2504603;Conde;0,321974;0,000161
2017;2504702;Congo;0,325692;0
2017;2504801;Coremas;0,212226;0
2017;2504850;Coxixola;0,284007;0
2017;2504900;Cruz do Espírito Santo;0,507983;0,000054
2017;2505006;Cubati;0,22357;0
2017;2505105;Cuité;0,280385;0
2017;2505204;Cuitegi;0,279333;0,000054
2017;2505238;Cuité de Mamanguape;0,195547;0,000054
2017;2505279;Curral de Cima;0,205436;0
2017;2505303;Curral Velho;0,189925;0,000054
2017;2505352;Damião;0,298774;0
2017;2505402;Desterro;0,277129;0
2017;2505501;Vista Serrana;0,167636;0
2017;2505600;Diamante;0,213205;0
2017;2505709;Dona Inês;0,426761;0,000161
2017;2505808;Duas Estradas;0,210711;0,000054
2017;2505907;Emas;0,212337;0
2017;2506004;Esperança;0,527898;0,000161
2017;2506103;Fagundes;0,220314;0
2017;2506202;Frei Martinho;0,243376;0
2017;2506251;Gado Bravo;0,274415;0
2017;2506301;Guarabira;0,525182;0,001394
2017;2506400;Gurinhém;0,394236;0,000375
2017;2506509;Gurjão;0,233769;0
2017;2506608;Ibiara;0,24366;0
2017;2506707;Imaculada;0,389245;0
2017;2506806;Ingá;0,345622;0
2017;2506905;Itabaiana;0,525698;0,000215
2017;2507002;Itaporanga;0,409387;0
2017;2507101;Itapororoca;0,282256;0,000054
2017;2507200;Itatuba;0,248759;0
2017;2507309;Jacaraú;0,191628;0,000054
2017;2507408;Jericó;0,395591;0,000161
2017;2507507;João Pessoa;0,645844;0,033024
2017;2507606;Juarez Távora;0,200179;0
2017;2507705;Juazeirinho;0,279479;0
2017;2507804;Junco do Seridó;0,254483;0
2017;2507903;Juripiranga;0,229699;0
2017;2508000;Juru;0,321723;0,000054
2017;2508109;Lagoa;0,232341;0,000107
2017;2508208;Lagoa de Dentro;0,241406;0
2017;2508307;Lagoa Seca;0,402617;0
2017;2508406;Lastro;0,292783;0,000107
2017;2508505;Livramento;0,406113;0
2017;2508554;Logradouro;0,217416;0
2017;2508604;Lucena;0,499364;0,000375
2017;2508703;Mãe d'Água;0,22292;0
2017;2508802;Malta;0,156304;0,000054
2017;2508901;Mamanguape;0,509946;0,000697
2017;2509008;Manaíra;0,26401;0
2017;2509057;Marcação;0,167768;0,000054
2017;2509107;Mari;0,490935;0,000107
2017;2509156;Marizópolis;0,261172;0,000054
2017;2509206;Massaranduba;0,392154;0
2017;2509305;Mataraca;0,232916;0,000054
2017;2509339;Matinhas;0,242216;0
2017;2509370;Mato Grosso;0,181305;0
2017;2509396;Maturéia;0,218884;0,000054
2017;2509404;Mogeiro;0,303798;0,000054
2017;2509503;Montadas;0,246259;0
2017;2509602;Monte Horebe;0,3804;0,000107
2017;2509701;Monteiro;0,5737;0
2017;2509800;Mulungu;0,303393;0
2017;2509909;Natuba;0,273703;0
2017;2510006;Nazarezinho;0,237829;0,000054
2017;2510105;Nova Floresta;0,294472;0
2017;2510204;Nova Olinda;0,246731;0
2017;2510303;Nova Palmeira;0,18828;0
2017;2510402;Olho d'Água;0,240155;0
2017;2510501;Olivedos;0,196346;0
2017;2510600;Ouro Velho;0,173288;0
2017;2510659;Parari;0,233899;0
2017;2510709;Passagem;0,195488;0,000054
2017;2510808;Patos;0,658153;0,002359
2017;2510907;Paulista;0,342703;0,000161
2017;2511004;Pedra Branca;0,203811;0
2017;2511103;Pedra Lavrada;0,312005;0
2017;2511202;Pedras de Fogo;0,34978;0,00321
2017;2511301;Piancó;0,269245;0,000054
2017;2511400;Picuí;0,314756;0
2017;2511509;Pilar;0,21466;0,000107
2017;2511608;Pilões;0,1992;0
2017;2511707;Pilõezinhos;0,257723;0,000054
2017;2511806;Pirpirituba;0,289305;0,000054
2017;2511905;Pitimbu;0,268065;0,000054
2017;2512002;Pocinhos;0,279088;0
